Date,Close,High,Low,Open,Volume
1/9/2013,116.180275,116.4987589,115.9573423,116.140463,90745600
1/10/2013,117.1038818,117.1118394,116.2201085,116.8252099,130735400
1/11/2013,117.0958939,117.1595785,116.7296404,117.0719969,113917300
1/14/2013,117.0162735,117.0958975,116.5863233,116.9525767,89567200
1/15/2013,117.0958939,117.2073602,116.403199,116.4748533,93172600
1/16/2013,117.0799942,117.2631149,116.7296679,116.8570615,104849500
1/17/2013,117.836319,118.1707179,117.1595515,117.5974591,133833500
1/18/2013,118.0991287,118.2265223,117.3825488,117.8124992,169906000
1/22/2013,118.7360001,118.7360001,117.8203729,118.0990447,111797300
1/23/2013,118.927063,119.0305717,118.5210099,118.7359849,104596100
1/24/2013,118.9589539,119.5401701,118.64047,118.7519363,146426400
1/25/2013,119.6277924,119.6277924,118.9271398,119.3332053,147211600
1/28/2013,119.4844055,119.6914108,119.0385283,119.6595564,113357700
1/29/2013,119.9542007,120.1054791,119.1659669,119.2455909,105694400
1/30/2013,119.4844055,120.1770879,119.3729271,119.9382281,137447700
1/31/2013,119.1898499,119.7312663,119.110238,119.3411282,108975800
2/1/2013,120.416008,120.5593166,119.7392404,119.9462458,131173000
2/4/2013,119.0624847,120.4399049,118.9749032,119.6835254,159073600
2/5/2013,120.2646942,120.6070506,119.6595811,119.7073628,113912400
2/6/2013,120.3522873,120.4318991,119.7551438,119.8427253,138762800
2/7/2013,120.1930618,120.503576,119.3172464,120.3921097,162490000
2/8/2013,120.8618469,120.9335012,120.4000545,120.4000545,103133700
2/11/2013,120.8379669,120.9414635,120.5354103,120.8140821,73775000
2/12/2013,121.0370178,121.2599504,120.7105764,120.8459275,65392700
2/13/2013,121.14048,121.5067333,120.7981237,121.2838008,82322600
2/14/2013,121.2519608,121.3952815,120.6389022,120.7742533,80834300
2/15/2013,121.1086807,121.4908492,120.6628155,121.3634557,215226500
2/19/2013,122.0163269,122.0402117,121.1484812,121.3156746,95105400
2/20/2013,120.4955978,121.9685567,120.4319011,121.9287447,160574800
2/21/2013,119.7630844,120.5592756,119.380916,120.1930345,183257000
2/22/2013,120.9335175,120.9335175,119.8188543,120.3443314,106356600
2/25/2013,118.6325378,121.7058376,118.6325378,121.522717,245824800
2/26/2013,119.4446564,119.587965,118.4175625,119.2057965,186596200
2/27/2013,120.9494629,121.2838619,119.2376437,119.3411525,150781900
2/28/2013,120.7105637,121.7137603,120.5513278,120.9414538,126866000
3/1/2013,121.1086807,121.2918014,119.7551577,120.2965621,170634800
3/4/2013,121.7535934,121.7535934,120.6389303,120.8300085,99010200
3/5/2013,122.8443222,123.1707635,122.3268028,122.3427301,121431900
3/6/2013,123.0115891,123.345988,122.7408869,123.2822912,94469900
3/7/2013,123.23452,123.3937558,123.0275145,123.1708232,86101400
3/8/2013,123.7599945,123.9271879,123.1389662,123.7759217,123477800
3/11/2013,124.2297211,124.2376786,123.5131538,123.6644321,83746800
3/12/2013,123.9510727,124.2854838,123.5768739,124.142163,105755800
3/13/2013,124.1262436,124.3014067,123.5927968,124.0147773,92550900
3/14/2013,124.7871246,124.8428639,124.1342537,124.4527256,126329900
3/15/2013,124.6223373,124.7902744,124.206473,124.6383354,138601100
3/18/2013,123.9345932,124.4704127,123.3187955,123.4307576,126704300
3/19/2013,123.6466675,124.366422,122.8309367,124.198485,167567300
3/20/2013,124.5103836,124.7183097,124.1664922,124.3744305,113759300
3/21/2013,123.4467239,124.4703807,123.2387979,123.7666121,128605000
3/22/2013,124.4384003,124.4384003,123.7426246,123.8386008,111163600
3/25/2013,123.918541,124.9741936,123.4387088,124.7662554,151322300
3/26/2013,124.9102173,124.9422012,124.2944199,124.4303729,86856600
3/27/2013,124.9102173,124.9502063,123.9585337,124.1664597,99950600
3/28/2013,125.2941284,125.4380867,124.5583758,124.830282,102932800
4/1/2013,124.7982635,125.486034,124.4943613,125.2301137,99194100
4/2/2013,125.4140549,125.7259501,125.0541655,125.2461057,101504300
4/3/2013,124.1424713,125.5819922,123.8145903,125.4860282,154167400
4/4/2013,124.6463928,124.8943081,124.030595,124.3025013,131885000
4/5/2013,124.0865097,124.2384608,122.9748819,123.1188279,159666000
4/8/2013,124.926239,124.9342319,123.758624,124.1744884,86571200
4/9/2013,125.3580704,125.8139238,124.7422729,125.1581372,101922200
4/10/2013,126.8935852,127.0535293,125.6620022,125.6939862,135711100
4/11/2013,127.3094177,127.725282,126.7895843,126.9175444,110142500
4/12/2013,126.9975739,127.1895019,126.2938051,126.9015976,116359900
4/15/2013,124.0545044,126.4617071,124.0385185,126.357738,217259000
4/16/2013,125.8859177,125.9498977,124.6863187,124.9902088,147507800
4/17/2013,124.0464706,125.014152,123.3826914,124.9901488,226834800
4/18/2013,123.2707367,124.2864001,122.7988976,124.254404,167583200
4/19/2013,124.3424301,124.3984173,123.2547932,123.5586955,149687600
4/22/2013,124.8942032,125.1901003,123.7585847,124.582308,106553500
4/23/2013,126.1818085,126.3017635,124.8942385,125.518029,166141300
4/24/2013,126.2617874,126.5976736,125.9898691,126.2217983,96781200
4/25/2013,126.7735977,127.3733971,126.4377115,126.6296395,131060600
4/26/2013,126.5496674,126.8375715,126.141796,126.6216404,95918800
4/29/2013,127.3973923,127.6772913,126.6936238,126.8935569,88572800
4/30/2013,127.7013016,127.7332977,126.845594,127.3734205,116010700
5/1/2013,126.5816803,127.4853821,126.4377343,127.421402,138874200
5/2/2013,127.7572708,127.8692329,126.7815962,126.9015512,96407600
5/3/2013,129.0528412,129.4607126,127.7812693,128.8689061,144202300
5/6/2013,129.380722,129.5646571,129.0928179,129.148805,66882100
5/7/2013,130.036499,130.0764759,129.2927415,129.6606238,90359200
5/8/2013,130.6283112,130.6683002,129.8205857,129.8925587,97419200
5/9/2013,130.2604675,130.916242,129.9325742,130.5723628,106738600
5/10/2013,130.6843109,130.796273,129.9645442,130.3484247,103203000
5/13/2013,130.7882385,131.0041697,130.2124424,130.5163324,81843200
5/14/2013,132.1398315,132.2358078,130.8922505,130.8922505,119000900
5/15/2013,132.8516083,133.1155216,131.8839384,131.9239275,120718500
5/16/2013,132.2277985,133.0435292,132.0278653,132.5796828,109913600
5/17/2013,133.5073395,133.5873054,132.5396578,132.7155999,129801000
5/20/2013,133.4993591,134.0191927,133.243451,133.3794041,85071200
5/21/2013,133.6912689,134.1951043,133.1554497,133.6192959,95804200
5/22/2013,132.6996307,135.2108029,132.0918383,133.8272567,244031800
5/23/2013,132.3157654,132.6836478,131.1081735,131.2841156,211064400
5/24/2013,132.2037964,132.2597835,131.1401505,131.5320239,151573900
5/28/2013,132.9955597,134.1791608,132.6036862,133.5873541,143679800
5/29/2013,132.1318665,132.595713,131.4280976,132.2918106,160363400
5/30/2013,132.6196442,133.2274365,132.1318068,132.235776,107793800
5/31/2013,130.7162933,133.0035291,130.4603852,132.2517785,176850100
6/3/2013,131.4360809,131.524052,130.0845306,131.0202165,168390700
6/4/2013,130.8042908,132.0358861,130.1405111,131.5080595,157631500
6/5/2013,128.9728851,130.6923054,128.8609231,130.4283922,211737800
6/6/2013,130.1404877,130.1484928,128.1571542,128.9168977,200225500
6/7/2013,131.7959442,131.9158992,130.4683851,131.0362006,188337800
6/10/2013,131.7959442,132.2757765,131.4520528,132.2038035,105667100
6/11/2013,130.4363708,131.5879754,130.1484667,130.5963149,159505400
6/12/2013,129.356781,131.4680751,129.236826,131.332122,177361500
6/13/2013,131.3240967,131.5560138,128.9968719,129.2847761,163587800
6/14/2013,130.500351,131.6919568,130.284432,131.1801285,141197500
6/17/2013,131.5080109,132.1318012,130.5323363,131.3880437,136295600
6/18/2013,132.547699,132.7476321,131.5720241,131.5800171,114695600
6/19/2013,130.7162933,132.6676429,130.6603184,132.4357258,206149500
6/20/2013,127.4773941,130.7323122,127.1415078,129.444742,321255900
6/21/2013,127.8866119,128.441337,126.6002641,128.3448652,271956800
6/24/2013,126.2706451,127.3720724,125.201371,126.5520376,222329000
6/25/2013,127.4846573,128.714722,126.5600907,127.4122912,162262200
6/26/2013,128.7468872,129.0363149,128.0313592,128.5298133,134848000
6/27/2013,129.502533,130.0974708,129.3980137,129.5186157,129483700
6/28/2013,128.9719391,129.7598206,128.5217211,129.140777,160402900
7/1/2013,129.7277527,130.6281893,129.5026435,129.6473513,131954800
7/2/2013,129.6071472,130.4834657,129.0363269,129.5347811,154863700
7/3/2013,129.6633606,130.0573075,128.8111604,129.0201867,75216400
7/5/2013,131.0622253,131.1104612,129.6794062,130.6200427,122416900
7/8/2013,131.8099365,132.1636828,131.1104916,131.7375827,108092500
7/9/2013,132.7586212,132.9194116,132.0672115,132.6380192,119298000
7/10/2013,132.8068085,133.2570263,132.3565906,132.6299354,121410100
7/11/2013,134.6157837,134.7524561,132.7988165,134.350474,135592200
7/12/2013,134.6720581,135.0097216,134.36656,134.5755863,104212700
7/15/2013,135.186615,135.3795709,134.8087507,135.0419073,69450600
7/16/2013,134.6800537,135.3553805,134.3182724,135.2749792,88702100
7/17/2013,135.0258026,135.4519027,134.8489295,135.1946405,92873900
7/18/2013,135.7654114,136.0870044,135.2267569,135.3151935,103620100
7/19/2013,136.0066223,136.0548582,135.3152126,135.4840505,103831700
7/22/2013,136.2719269,136.4648827,135.87798,136.199573,79428600
7/23/2013,135.9825439,136.5372814,135.9101901,136.5131634,80829700
7/24/2013,135.4841309,136.5614406,135.2107735,136.5051572,112914000
7/25/2013,135.813736,135.934338,135.0178188,135.242928,111088600
7/26/2013,135.9584198,135.9986205,134.6801194,135.242892,107814600
7/29/2013,135.5403137,135.9181779,135.1544144,135.6126676,79695000
7/30/2013,135.5403137,136.0950509,135.218733,135.9503433,85209600
7/31/2013,135.6367798,136.5532983,135.4599067,135.8216881,142388700
8/1/2013,137.2045135,137.3251033,136.593493,136.6658591,110438400
8/2/2013,137.4376831,137.4537658,136.7141202,136.8990285,91116700
8/5/2013,137.2366943,137.4457329,136.9553142,137.1321873,54072700
8/6/2013,136.4568481,137.2688599,136.1513501,136.9713848,87495000
8/7/2013,136.0146637,136.2156548,135.5081746,136.0227112,84854700
8/8/2013,136.5131531,136.8186512,135.8136957,136.6578608,102181300
8/9/2013,136.1191559,136.7542944,135.64482,136.3362296,91757700
8/12/2013,135.9584198,136.1192102,135.3715292,135.4358478,68593300
8/13/2013,136.3603668,136.593511,135.3956122,136.1995764,80806000
8/14/2013,135.6609192,136.5131193,135.6287538,136.2960455,79829200
8/15/2013,133.7635498,134.6077023,133.5303933,134.5916318,152931800
8/16/2013,133.3214111,133.9645851,133.0561014,133.5063195,130868200
8/19/2013,132.469162,133.6268722,132.4611145,133.1686068,96437600
8/20/2013,133.1203918,133.6188457,132.5415366,132.6862443,89294400
8/21/2013,132.3003845,133.4822132,132.0029216,132.7506026,159530500
8/22/2013,133.5062408,133.6991966,132.5656046,132.5736398,101471400
8/23/2013,133.9564972,134.1253351,133.2731351,133.9002261,90888900
8/26/2013,133.4580841,134.5032402,133.3696475,134.0932106,89702100
8/27/2013,131.3114929,133.4580762,131.2150211,132.1395752,158619400
8/28/2013,131.7778168,132.2441176,131.0864069,131.2552325,108113000
8/29/2013,131.9868317,132.6862768,131.3677757,131.4883777,119200500
8/30/2013,131.5687714,132.276264,131.1828719,132.2601812,134928900
9/3/2013,132.163681,133.1204004,131.6089437,132.839008,142375100
9/4/2013,133.2570801,133.4821891,131.9546619,132.1958413,97389400
9/5/2013,133.4259338,133.7796679,133.2410132,133.3374973,63090500
9/6/2013,133.4902496,134.2459782,132.2360671,133.8681139,159756500
9/9/2013,134.7685089,134.848898,133.8198249,133.8198249,87559300
9/10/2013,135.7654114,135.7895293,135.2749928,135.5805031,105847200
9/11/2013,136.1914978,136.1914978,135.3473454,135.5804896,94545900
9/12/2013,135.8297424,136.3201611,135.6448341,136.143288,83209000
9/13/2013,136.1352844,136.2398037,135.6609484,135.974494,72727800
9/16/2013,136.9231567,137.6708499,136.7060829,137.6065313,106299200
9/17/2013,137.5342102,137.5663634,137.0437914,137.0437914,82523300
9/18/2013,139.1260376,139.5039018,137.1402446,137.4859434,203460600
9/19/2013,138.8928223,139.5681614,138.7561499,139.5038428,146616900
9/20/2013,137.921814,139.2225063,137.8087108,139.2225063,132867100
9/23/2013,137.2835693,137.8652462,136.8473179,137.7359942,104616500
9/24/2013,136.9604492,137.7683325,136.701933,137.2593621,106333100
9/25/2013,136.5645294,137.3239414,136.4433519,137.0492641,117306500
9/26/2013,137.0896759,137.4774563,136.5726312,136.7907631,77146900
9/27/2013,136.4595032,136.6453128,136.1040327,136.4029455,99141800
9/30/2013,135.7324371,136.1606142,135.0376572,135.3042601,143937000
10/1/2013,136.8069611,136.9362254,135.7001648,135.8375035,127160000
10/2/2013,136.6776428,136.8069071,135.5870081,136.0071108,113350000
10/3/2013,135.4173584,136.48377,134.7872106,136.3625801,176698000
10/4/2013,136.4434052,136.5807438,135.3446834,135.5224187,96878000
10/7/2013,135.2638397,136.0878838,135.1184267,135.2557653,96295000
10/8/2013,133.6884918,135.4173612,133.5915498,135.2396259,178015000
10/9/2013,133.7854462,134.2701686,132.9210053,133.9470203,168973000
10/10/2013,136.6695557,136.7422622,135.1022608,135.1507318,195955000
10/11/2013,137.5501862,137.5986695,136.3464481,136.4595513,105040000
10/14/2013,138.0995331,138.2126362,136.5968701,136.7018988,112106000
10/15/2013,137.0977478,138.2691757,136.9119382,137.7521311,155485000
10/16/2013,139.0125122,139.0852188,137.8572325,137.9218646,161676000
10/17/2013,139.9415436,140.0223368,138.4227191,138.4469546,129389000
10/18/2013,140.8867493,140.9836913,140.1758081,140.4585722,138316000
10/21/2013,140.8947754,141.1775393,140.5797015,140.935172,104104000
10/22/2013,141.7108154,142.1309059,140.9190809,141.3068738,126663000
10/23/2013,141.0321808,141.290697,140.5393715,141.2260649,105484000
10/24/2013,141.5006866,141.6784219,140.9836421,141.314877,70350000
10/25/2013,142.1470642,142.1874608,141.5169162,141.7915936,93625000
10/28/2013,142.3732147,142.5671111,141.9450377,142.0985375,84979000
10/29/2013,143.1326141,143.1891719,142.4943921,142.6963628,87401000
10/30/2013,142.4216919,143.4073102,141.912734,143.3022938,140002000
10/31/2013,142.017746,142.9064222,141.8077008,142.3085843,133795000
11/1/2013,142.3570862,142.6802345,141.5572775,142.2035864,142805000
11/4/2013,142.8579407,142.9144861,142.1712352,142.7448376,85677000
11/5/2013,142.4056091,142.7933897,141.8400932,142.3005803,85825000
11/6/2013,143.1326141,143.399217,142.623644,143.019511,87348000
11/7/2013,141.3230133,143.5123824,141.1856746,143.3992792,157000000
11/8/2013,143.2295685,143.2457296,141.2583444,141.2744931,136713000
11/11/2013,143.2538452,143.4234938,142.9226102,143.0922587,62614000
11/12/2013,142.9629974,143.2861457,142.486337,142.9468363,83990000
11/13/2013,144.1101379,144.1505222,142.2600794,142.2600794,103844000
11/14/2013,144.8292542,144.9504317,144.0052097,144.2394904,103435000
11/15/2013,145.4594116,145.5159571,144.8777346,145.0635443,102818000
11/18/2013,144.9504089,145.8229243,144.6272606,145.7017468,104796000
11/19/2013,144.6352692,145.3138878,144.3848274,144.8776365,93891000
11/20/2013,144.1829071,145.3624096,143.7870399,144.9261581,124909000
11/21/2013,145.3462677,145.4593709,144.4979879,144.5868555,92841000
11/22/2013,146.0733185,146.0894796,145.2331256,145.4027741,81296000
11/25/2013,145.927948,146.3641995,145.7178905,146.3318896,79486000
11/26/2013,145.9683075,146.4045713,145.7501879,146.0006297,86994000
11/27/2013,146.323761,146.4207153,145.944055,146.1217902,58800000
11/29/2013,146.2267914,146.8327035,146.0652173,146.4853198,55870900
12/2/2013,145.8471832,146.5742733,145.6209769,146.2995959,99726000
12/3/2013,145.2170105,145.7340553,144.7484367,145.3705103,116563000
12/4/2013,145.2008514,145.8067639,144.085981,144.6918934,123033000
12/5/2013,144.5625916,145.2089004,144.4252529,144.9422976,106934000
12/6/2013,146.1783752,146.3157139,145.5401407,145.9602433,127728000
12/9/2013,146.5499573,146.7680891,146.3560733,146.606515,70124000
12/10/2013,146.0247955,146.5176045,145.9359279,146.2106051,80976000
12/11/2013,144.3848267,146.1056211,144.2070914,146.0813856,130591000
12/12/2013,143.9082184,144.4979696,143.6092933,144.3202343,115565000
12/13/2013,143.8920593,144.3363975,143.617382,144.2071332,107808000
12/16/2013,144.7888184,145.2654665,144.5302898,144.5706865,96195000
12/17/2013,144.3283844,144.9423838,144.0052359,144.9181482,89886000
12/18/2013,146.7923431,146.8165786,143.2538239,144.5464293,234906000
12/19/2013,146.6227417,146.7923903,145.9925937,146.3722875,136531200
12/20/2013,147.4756165,147.8248987,146.6714778,146.7689461,197087000
12/23/2013,148.263504,148.3528541,147.8898671,148.198521,85598000
12/24/2013,148.5883636,148.6533467,148.263461,148.2715792,45368800
12/26/2013,149.3437958,149.4250276,148.9051759,148.9214124,63365000
12/27/2013,149.3357086,149.6037466,149.1813755,149.5387759,61814000
12/30/2013,149.3113098,149.4737612,149.1163608,149.3519134,56857000
12/31/2013,150.0178986,150.0178986,149.4005665,149.514296,86119900
1/2/2014,148.5802765,149.5143935,148.2228761,149.4412798,119636900
1/3/2014,148.5559387,149.1326554,148.3447532,148.8321073,81390600
1/6/2014,148.1254272,149.1001479,147.8979928,149.0432955,108028200
1/7/2014,149.0351715,149.286973,148.6046698,148.718387,86144200
1/8/2014,149.0676575,149.319459,148.5559239,149.0107927,96582300
1/9/2014,149.1651001,149.5631164,148.482797,149.5468676,90683400
1/10/2014,149.5712585,149.6362416,148.6533903,149.4169254,102026400
1/13/2014,147.581192,149.6037344,147.2968928,149.1894816,149892000
1/14/2014,149.1894531,149.270685,147.7923494,148.0685179,105016100
1/15/2014,149.9936371,150.2210715,149.2219838,149.5387683,98525800
1/16/2014,149.798645,149.993594,149.3194093,149.6849279,72290600
1/17/2014,149.1651001,149.8230361,148.9051804,149.5387493,107848700
1/21/2014,149.6037445,150.0829928,148.6858887,150.026128,88621200
1/22/2014,149.7012177,149.9205338,149.3844332,149.8555508,61270900
1/23/2014,148.4746857,148.9701704,147.6867959,148.9458033,132496900
1/24/2014,145.3067932,147.5567817,145.2580591,147.5080475,208677100
1/27/2014,144.592041,145.8185755,143.8691219,145.4449262,180843100
1/28/2014,145.4530487,145.6398671,144.6813831,144.6976319,110463200
1/29/2014,144.055954,145.0306746,143.6741864,144.2427724,216597300
1/30/2014,145.5829773,146.0540948,144.7950753,145.2580746,118938100
1/31/2014,144.730072,145.631691,143.7066176,143.7797189,194677900
2/3/2014,141.4729004,144.884428,141.1967319,144.5595253,254837100
2/4/2014,142.4639435,142.8294623,141.4242395,142.1065429,165012400
2/5/2014,142.285141,142.6019254,141.0992353,141.9683566,164230500
2/6/2014,144.1615295,144.1615295,142.3258057,142.6182231,132877600
2/7/2014,145.9485016,146.1028347,144.3645794,144.8356969,170787200
2/10/2014,146.216568,146.2653146,145.5667626,145.9647665,92218800
2/11/2014,147.8167572,148.1904065,146.2409528,146.3384336,117814100
2/12/2014,147.889801,148.5071209,147.5973837,148.0360035,94717700
2/13/2014,148.6533813,148.8077145,146.8826404,146.8907587,100542200
2/14/2014,149.4738007,149.7499692,148.3772321,148.5153164,96498400
2/18/2014,149.6524506,149.8555178,149.1732024,149.603704,80460900
2/19/2014,148.6614532,150.2291262,148.5396055,149.2625243,126524300
2/20/2014,149.5387573,149.8799089,148.3203536,148.8645724,104998100
2/21/2014,149.3681335,150.1804025,149.2950323,149.8230022,118116400
2/24/2014,150.1966858,151.2038916,149.6199693,149.6849523,114063900
2/25/2014,150.1398163,150.7490181,149.6443316,150.3185165,117085000
2/26/2014,150.147934,150.7571357,149.7255506,150.3591194,98677200
2/27/2014,150.9358368,150.9764403,149.7580368,149.9286187,93880800
2/28/2014,151.3175812,152.016133,150.3103756,150.9114467,150842000
3/3/2014,150.2535248,150.6352922,149.2544373,149.9854745,167748500
3/4/2014,152.365448,152.6903507,151.6912631,151.7237484,167545900
3/5/2014,152.5035248,152.7634568,152.2598416,152.4954066,88376900
3/6/2014,152.8527679,153.20205,152.5278653,152.8771474,82516500
3/7/2014,152.9178314,153.4864299,152.2436463,153.4864299,114513500
3/10/2014,152.8366089,152.8934613,151.9593565,152.6822757,74939200
3/11/2014,152.081131,153.2832981,151.7318612,153.063982,99009100
3/12/2014,152.1217194,152.1785841,151.0007843,151.3419482,104824400
3/13/2014,150.4160156,152.6985027,149.9936445,152.5766548,155014300
3/14/2014,149.9936371,150.9196235,149.8149369,150.1479702,153919600
3/17/2014,151.3501129,151.7075133,150.6840463,150.7490293,98359500
3/18/2014,152.4304352,152.6335025,151.4963182,151.6587819,101804600
3/19/2014,151.6181641,152.6578676,150.6515618,152.4466697,176267300
3/20/2014,152.5035248,152.617242,151.0170708,151.2851211,117241000
3/21/2014,151.9120636,154.2127786,151.7733699,153.1440115,163128000
3/24/2014,151.2838593,152.6218723,150.6230193,152.4342168,121411000
3/25/2014,152.0017853,152.5157774,151.1533024,152.0507345,103852000
3/26/2014,150.9085388,152.8421091,150.8677436,152.5973504,119843000
3/27/2014,150.590332,151.2103766,150.0355448,150.7290257,142383000
3/28/2014,151.3327484,152.0914866,150.9329755,151.0227199,101642000
3/31/2014,152.572876,152.8094806,151.3572613,152.2954886,99745000
4/1/2014,153.5845184,153.6742629,152.5647009,153.0705264,89193000
4/2/2014,154.0985565,154.3025201,153.4948199,153.7803739,78774000
4/3/2014,153.8945618,154.3759127,153.4213649,154.3351175,77435000
4/4/2014,152.0751953,154.7675163,151.830449,154.7348876,169381000
4/7/2014,150.394516,151.9609541,150.0845,151.7080414,140803000
4/8/2014,151.0146027,151.2593489,149.782655,150.3292757,112660000
4/9/2014,152.6381531,152.6871023,150.9819701,151.4225383,100254000
4/10/2014,149.431839,152.7034094,149.2441836,152.6299855,172959000
4/11/2014,148.0856628,149.6439471,147.9224945,148.5996549,167251000
4/14/2014,149.2522888,149.6031,148.0285082,149.2441223,132382000
4/15/2014,150.2802887,150.3863537,148.0856397,149.5623457,157093000
4/16/2014,151.8549347,151.8630888,150.6474616,151.316468,105197000
4/17/2014,152.0670319,152.4912794,151.3898715,151.6509508,105255000
4/21/2014,152.5973053,152.646267,151.9201575,152.1078004,68329000
4/22/2014,153.2908325,153.7069136,152.6707879,152.7523658,85790000
4/23/2014,152.9318237,153.3152761,152.8094506,153.2336982,73869000
4/24/2014,153.2418213,153.6986974,152.5075454,153.6823769,88170000
4/25/2014,151.9854279,152.8339229,151.6427707,152.7441785,100380000
4/28/2014,152.4668121,153.1276519,150.9003738,152.6055058,135121000
4/29/2014,153.1766052,153.4131974,152.6299845,152.9563211,84098000
4/30/2014,153.6334991,153.7885134,152.7115799,152.92371,101508000
5/1/2014,153.6497955,154.0658766,153.1602781,153.5600511,93019000
5/2/2014,153.4295502,154.3106743,153.201112,153.6335137,98122000
5/5/2014,153.7232361,153.8293011,152.2546961,152.6789438,75883000
5/6/2014,152.3852081,153.486616,152.3525794,153.380551,85454000
5/7/2014,153.2826691,153.3560929,151.7570135,152.8992167,106500000
5/8/2014,153.1194763,154.2372048,152.6299714,153.1439634,93618000
5/9/2014,153.3479767,153.4132341,152.4260574,153.1440131,83679000
5/12/2014,154.8408966,154.9143329,153.3805237,154.0332093,86940000
5/13/2014,154.9796295,155.3549154,154.8246153,155.0448869,66454000
5/14/2014,154.2453461,154.9143523,154.025062,154.840916,72367000
5/15/2014,152.8910522,153.9679856,152.140468,153.9353445,154956000
5/16/2014,153.4213715,153.4866413,152.336284,152.9808033,97458000
5/19/2014,153.9843445,154.1067176,152.9890012,153.127695,63839000
5/20/2014,153.013382,153.9271342,152.6217756,153.9108137,111644000
5/21/2014,154.3024597,154.3758836,153.42949,153.4539646,89093000
5/22/2014,154.6777039,154.9958863,154.0821341,154.3432008,61549000
5/23/2014,155.2978363,155.4038889,154.6777792,154.8164729,61092800
5/27/2014,156.2523956,156.3013449,155.7873528,155.8770972,72010000
5/28/2014,156.1381378,156.4971156,155.8770586,156.2523569,66723000
5/29/2014,156.9458313,156.9703059,156.0973486,156.4971216,64377000
5/30/2014,157.1987762,157.2966872,156.668476,156.7990157,76316000
6/2/2014,157.3781891,157.4516254,156.619451,157.4189843,64656000
6/3/2014,157.2966461,157.378224,156.8479239,156.9947717,65047000
6/4/2014,157.6148834,157.7046279,156.864299,157.0274674,55529000
6/5/2014,158.642807,158.8059753,157.2150625,157.7943243,92103000
6/6/2014,159.4015808,159.4423636,158.9120634,158.9854872,78696000
6/9/2014,159.564743,159.9481955,159.2302399,159.3771001,65119000
6/10/2014,159.5810547,159.6136834,159.0262675,159.3689247,57129000
6/11/2014,159.0263062,159.1894745,158.6673283,159.0099856,68772000
6/12/2014,157.9004364,158.9284208,157.549625,158.8386763,106350000
6/13/2014,158.3816986,158.5367128,157.7045385,158.2103638,82017000
6/16/2014,158.5122833,158.8467865,157.9983037,158.1859467,87424000
6/17/2014,158.9528046,159.0670236,158.1206302,158.2919649,84834000
6/18/2014,160.1195221,160.2092665,158.602033,158.9528567,105267000
6/19/2014,160.2990265,160.3969375,159.7442516,160.2582313,85929000
6/20/2014,160.6244659,160.7556311,160.4277182,160.6982417,100587000
6/23/2014,160.5752716,160.7146299,160.2801563,160.6654461,70611000
6/24/2014,159.6079407,161.0835174,159.4275917,160.2883458,96237000
6/25/2014,160.3293152,160.4932654,159.2390284,159.2718135,82782000
6/26/2014,160.2145691,160.3703261,159.140681,160.3539274,84312000
6/27/2014,160.5260468,160.5752305,159.7636604,159.8374361,71445100
6/30/2014,160.4441071,160.8129981,160.28835,160.4277083,70201200
7/1/2014,161.5180511,162.0099144,160.7802688,160.8376457,90470000
7/2/2014,161.6820221,161.8869631,161.4606949,161.5344706,52475000
7/3/2014,162.4771423,162.5509181,162.0180767,162.1410363,52938800
7/7/2014,161.911438,162.2967277,161.6737121,162.1655751,61696000
7/8/2014,160.8703766,161.6737412,160.4768811,161.6163518,108143000
7/9/2014,161.5917664,161.7393303,160.92776,161.2720591,72992000
7/10/2014,160.9524078,161.3786885,159.9031113,160.0342765,99040000
7/11/2014,161.1736755,161.2884419,160.4932704,160.8539683,64243000
7/14/2014,161.9852905,162.1984246,161.8541254,161.9934837,58658000
7/15/2014,161.6820221,162.3952252,160.9688315,162.0837109,111307000
7/16/2014,162.2803802,162.5262993,161.837701,162.4033398,79986400
7/17/2014,160.4359283,162.3951627,160.206383,161.7803401,145398000
7/18/2014,162.0754089,162.2393591,160.8703559,160.9605303,124330000
7/21/2014,161.7721405,161.9033057,161.0261526,161.5671996,67592000
7/22/2014,162.4771423,162.7722577,162.2066188,162.3213852,67678000
7/23/2014,162.8377991,163.0099549,162.3951323,162.7230327,65612000
7/24/2014,162.8460083,163.1821143,162.6820581,162.9935722,56888000
7/25/2014,162.0836029,162.5262696,161.7638957,162.3869113,76837000
7/28/2014,162.1491852,162.386911,161.181858,162.1163876,69259000
7/29/2014,161.4524384,162.6820838,161.4278464,162.4525509,80466000
7/30/2014,161.4770355,162.2394222,160.8048359,162.0262757,104222000
7/31/2014,158.2880859,160.4932511,158.1897183,160.3538929,183479000
8/1/2014,157.8044281,158.8373253,157.0420543,157.8536119,189261000
8/4/2014,158.943924,159.2800299,157.4355623,158.1077618,91340000
8/5/2014,157.4027863,158.7062197,156.8289543,158.296338,152690000
8/6/2014,157.4520264,158.1242261,156.6404558,156.6650477,94818000
8/7/2014,156.5993958,158.3209038,156.2059128,158.1651468,135733000
8/8/2014,158.411087,158.5176478,156.5338218,156.9519092,117014000
8/11/2014,158.8701782,159.5751754,158.7964025,159.0095365,74544000
8/12/2014,158.6488342,159.1570836,158.1651768,158.7144168,73632000
8/13/2014,159.7227173,159.9030663,159.0013339,159.2718449,69047000
8/14/2014,160.4768982,160.4768982,159.8374837,159.9850476,57371000
8/15/2014,160.4441071,161.2064811,159.2882376,161.0589297,139951000
