timestamp_utc,participant_id,group,scenario_id,trial_index,condition,signal_shown,confidence_shown,decision,confidence_rating,response_time_seconds,actual_outcome,actual_decision,model_correct,decision_correct,model_recommended_decision,agrees_with_model
2026-08-11 15:18:42.920080,82,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,4,73.462,down,sell,False,False,buy,True
2026-08-11 15:32:41.920889,34,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,3,23.699,down,sell,False,False,buy,True
2026-08-11 15:33:03.084482,34,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,hold,4,20.723,up,buy,False,False,sell,False
2026-08-11 15:33:18.674584,34,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,5,15.237,up,buy,False,False,hold,True
2026-08-11 15:33:39.204548,34,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,sell,4,20.118,flat,hold,False,False,sell,True
2026-08-11 15:34:00.292117,34,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,3,20.658,up,buy,False,False,hold,True
2026-08-11 15:34:13.473022,34,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,5,12.807,down,sell,True,True,sell,True
2026-08-11 15:34:22.566762,34,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,buy,4,8.539,down,sell,False,False,buy,True
2026-08-11 15:34:34.418487,34,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,buy,2,11.451,up,buy,False,True,sell,False
2026-08-11 15:34:44.919004,34,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,sell,3,10.074,flat,hold,True,False,hold,False
2026-08-11 15:34:57.137809,34,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,11.748,down,sell,True,True,sell,True
2026-08-11 15:35:05.179191,34,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,4,7.658,down,sell,False,False,buy,True
2026-08-11 15:35:18.461667,34,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,3,12.876,up,buy,True,True,buy,True
2026-08-11 15:35:26.314680,34,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,hold,3,7.436,up,buy,True,False,buy,False
2026-08-11 15:35:34.424086,34,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,hold,2,7.709,down,sell,False,False,hold,True
2026-08-11 15:35:49.362215,34,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,hold,4,14.556,flat,hold,True,True,hold,True
2026-08-11 15:35:57.223902,34,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,sell,3,7.494,down,sell,False,True,hold,False
2026-08-11 15:36:06.257212,34,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,hold,4,8.616,down,sell,True,False,sell,False
2026-08-11 15:36:15.042470,34,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,hold,3,8.402,flat,hold,True,True,hold,True
2026-08-11 15:36:23.785504,34,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,sell,4,8.268,flat,hold,False,False,buy,False
2026-08-11 15:36:31.336015,34,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,buy,3,7.163,up,buy,True,True,buy,True
2026-08-11 16:25:35.071036,65,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,hold,3,77.72,down,sell,False,False,buy,False
2026-08-11 16:25:55.491461,65,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,sell,3,20.126,up,buy,True,False,buy,False
2026-08-11 16:26:05.513647,65,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,hold,3,9.73,up,buy,True,False,buy,False
2026-08-11 16:26:14.068989,65,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,buy,3,8.308,down,sell,False,False,hold,False
2026-08-11 16:26:40.703110,65,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,buy,3,26.355,flat,hold,True,False,hold,False
2026-08-11 16:26:50.367111,65,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,hold,3,9.359,down,sell,False,False,hold,True
2026-08-11 16:26:53.356833,65,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,hold,3,2.723,down,sell,True,False,sell,False
2026-08-11 16:26:58.661287,65,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,hold,3,5.039,flat,hold,True,True,hold,True
2026-08-11 16:27:05.031818,65,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,buy,4,6.091,flat,hold,False,False,buy,True
2026-08-11 16:27:24.162440,65,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,sell,3,18.866,up,buy,True,False,buy,False
2026-08-11 16:27:28.148033,65,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,hold,3,3.698,down,sell,False,False,buy,False
2026-08-11 16:27:47.586994,65,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,sell,3,19.153,up,buy,False,False,sell,True
2026-08-11 16:27:51.533481,65,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,buy,3,3.629,up,buy,False,True,hold,False
2026-08-11 16:28:03.972110,65,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,buy,3,12.136,flat,hold,False,False,sell,False
2026-08-11 16:28:10.526496,65,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,3,6.298,up,buy,False,False,hold,True
2026-08-11 16:28:15.985288,65,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,hold,3,5.116,down,sell,True,False,sell,False
2026-08-11 16:28:22.988484,65,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,hold,3,6.588,down,sell,False,False,buy,False
2026-08-11 16:28:30.016247,65,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,hold,3,6.742,up,buy,False,False,sell,False
2026-08-11 16:28:38.478430,65,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,sell,3,8.206,flat,hold,True,False,hold,False
2026-08-11 16:28:56.662671,65,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,buy,3,17.91,down,sell,True,False,sell,False
2026-08-11 17:04:42.734793,90,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,4,45.962,down,sell,False,False,buy,True
2026-08-11 17:05:16.649632,90,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,2,33.602,up,buy,False,False,sell,True
2026-08-11 17:05:46.769302,90,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,29.82,up,buy,False,False,hold,True
2026-08-11 17:06:28.602607,90,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,sell,2,41.522,flat,hold,False,False,sell,True
2026-08-11 17:07:16.517476,90,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,4,47.411,up,buy,False,False,hold,True
2026-08-11 17:07:40.060671,90,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,3,23.202,down,sell,True,True,sell,True
2026-08-11 17:07:53.218341,90,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,buy,5,12.438,down,sell,False,False,buy,True
2026-08-11 17:08:49.664153,90,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,4,56.113,up,buy,False,False,sell,True
2026-08-11 17:09:01.358065,90,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,4,11.372,flat,hold,True,True,hold,True
2026-08-11 17:09:08.661656,90,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,5,7.033,down,sell,True,True,sell,True
2026-08-11 17:09:58.329622,90,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,2,49.31,down,sell,False,False,buy,True
2026-08-11 17:10:07.516115,90,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,3,8.746,up,buy,True,True,buy,True
2026-08-11 17:10:17.539609,90,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,buy,1,9.54,up,buy,True,True,buy,True
2026-08-11 17:10:26.096311,90,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,hold,3,8.272,down,sell,False,False,hold,True
2026-08-11 17:10:35.663419,90,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,hold,2,9.271,flat,hold,True,True,hold,True
2026-08-11 17:10:43.759002,90,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,4,7.817,down,sell,False,False,hold,True
2026-08-11 17:10:51.149966,90,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,2,7.1,down,sell,True,True,sell,True
2026-08-11 17:10:58.583483,90,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,hold,3,7.006,flat,hold,True,True,hold,True
2026-08-11 17:11:15.992251,90,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,buy,4,17.009,flat,hold,False,False,buy,True
2026-08-11 17:11:27.929165,90,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,buy,3,11.572,up,buy,True,True,buy,True
2026-08-11 17:40:47.101013,88,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,hold,5,51.512,down,sell,False,False,buy,False
2026-08-11 17:40:59.386556,88,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,sell,5,11.903,up,buy,True,False,buy,False
2026-08-11 17:41:08.133129,88,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,buy,5,8.447,up,buy,True,True,buy,True
2026-08-11 17:41:13.747888,88,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,hold,5,5.294,down,sell,False,False,hold,True
2026-08-11 17:41:19.138772,88,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,hold,5,5.129,flat,hold,True,True,hold,True
2026-08-11 17:41:25.533720,88,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,hold,5,6.078,down,sell,False,False,hold,True
2026-08-11 17:41:32.549782,88,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,buy,5,6.751,down,sell,True,False,sell,False
2026-08-11 17:41:41.704117,88,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,sell,5,8.871,flat,hold,True,False,hold,False
2026-08-11 17:41:52.536930,88,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,buy,5,10.538,flat,hold,False,False,buy,True
2026-08-11 17:41:57.630486,88,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,hold,5,4.846,up,buy,True,False,buy,False
2026-08-11 17:42:07.897760,88,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,sell,5,9.972,down,sell,False,True,buy,False
2026-08-11 17:42:14.232608,88,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,hold,5,6.03,up,buy,False,False,sell,False
2026-08-11 17:42:20.029848,88,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,buy,5,5.529,up,buy,False,True,hold,False
2026-08-11 17:42:25.599479,88,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,buy,5,5.28,flat,hold,False,False,sell,False
2026-08-11 17:42:29.468834,88,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,5,3.595,up,buy,False,False,hold,True
2026-08-11 17:42:34.398236,88,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,sell,5,4.637,down,sell,True,True,sell,True
2026-08-11 17:42:40.739593,88,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,hold,5,6.063,down,sell,False,False,buy,False
2026-08-11 17:42:47.437505,88,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,sell,5,6.381,up,buy,False,False,sell,True
2026-08-11 17:42:52.472312,88,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,hold,5,4.454,flat,hold,True,True,hold,True
2026-08-11 17:42:55.807260,95,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,2,53.841,down,sell,False,False,buy,True
2026-08-11 17:42:57.846372,88,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,5,5.084,down,sell,True,True,sell,True
2026-08-11 17:43:15.883946,95,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,hold,3,19.742,up,buy,False,False,sell,False
2026-08-11 17:43:33.183768,95,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,sell,3,17.014,up,buy,False,False,hold,False
2026-08-11 17:43:36.631086,93,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,buy,3,33.502,down,sell,False,False,buy,True
2026-08-11 17:43:46.831563,95,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,hold,2,13.343,flat,hold,False,True,sell,False
2026-08-11 17:44:00.227515,95,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,buy,3,13.1,up,buy,False,True,hold,False
2026-08-11 17:44:12.120364,95,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,4,11.587,down,sell,True,True,sell,True
2026-08-11 17:44:31.853713,95,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,hold,3,19.089,down,sell,False,False,buy,False
2026-08-11 17:44:44.688930,95,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,3,12.556,up,buy,False,False,sell,True
2026-08-11 17:44:58.821333,95,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,buy,3,13.77,flat,hold,True,False,hold,False
2026-08-11 17:45:05.334840,95,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,6.22,down,sell,True,True,sell,True
2026-08-11 17:45:05.554684,93,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,hold,2,88.604,up,buy,True,False,buy,False
2026-08-11 17:45:15.443400,95,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,9.739,down,sell,False,False,buy,True
2026-08-11 17:45:25.363610,93,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,sell,3,19.319,up,buy,True,False,buy,False
2026-08-11 17:45:26.960216,95,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,sell,3,11.22,up,buy,True,False,buy,False
2026-08-11 17:45:35.875214,95,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,hold,4,8.631,up,buy,True,False,buy,False
2026-08-11 17:45:45.360532,95,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,sell,4,9.18,down,sell,False,True,hold,False
2026-08-11 17:45:54.728370,95,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,buy,3,9.077,flat,hold,True,False,hold,False
2026-08-11 17:46:02.380566,95,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,4,7.372,down,sell,False,False,hold,True
2026-08-11 17:46:09.332183,95,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,4,6.66,down,sell,True,True,sell,True
2026-08-11 17:46:15.109664,95,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,4,5.474,flat,hold,True,False,hold,False
2026-08-11 17:46:24.618345,95,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,sell,3,9.222,flat,hold,False,False,buy,False
2026-08-11 17:46:31.293513,95,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,sell,3,6.289,up,buy,True,False,buy,False
2026-08-11 17:48:30.123839,98,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,hold,4,22.371,down,sell,False,False,buy,False
2026-08-11 17:49:14.143122,98,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,hold,3,43.704,up,buy,True,False,buy,False
2026-08-11 17:49:30.568614,98,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,hold,4,16.09,up,buy,True,False,buy,False
2026-08-11 17:49:50.979670,98,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,sell,3,20.064,down,sell,False,True,hold,False
2026-08-11 17:50:08.241138,98,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,buy,5,16.891,flat,hold,True,False,hold,False
2026-08-11 17:50:24.285339,98,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,buy,4,15.752,down,sell,False,False,hold,False
2026-08-11 17:50:33.090963,98,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,sell,5,8.544,down,sell,True,True,sell,True
2026-08-11 17:50:41.960447,98,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,buy,3,8.618,flat,hold,True,False,hold,False
2026-08-11 17:50:53.575524,98,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,buy,3,11.32,flat,hold,False,False,buy,True
2026-08-11 17:51:22.194648,98,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,hold,4,28.317,up,buy,True,False,buy,False
2026-08-11 17:51:28.498074,98,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,buy,3,6.018,down,sell,False,False,buy,True
2026-08-11 17:51:34.292000,98,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,sell,4,5.482,up,buy,False,False,sell,True
2026-08-11 17:51:38.972993,98,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,hold,3,4.373,up,buy,False,False,hold,True
2026-08-11 17:51:43.654266,98,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,sell,3,4.387,flat,hold,False,False,sell,True
2026-08-11 17:51:48.068405,98,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,3,4.159,up,buy,False,False,hold,True
2026-08-11 17:51:53.764500,98,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,sell,3,5.419,down,sell,True,True,sell,True
2026-08-11 17:52:02.708464,98,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,hold,3,8.495,down,sell,False,False,buy,False
2026-08-11 17:52:11.046273,98,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,sell,3,5.034,up,buy,False,False,sell,True
2026-08-11 17:52:17.104328,98,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,sell,3,5.728,flat,hold,True,False,hold,False
2026-08-11 17:52:29.533784,98,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,3,12.117,down,sell,True,True,sell,True
2026-08-11 19:56:17.400055,81,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,buy,3,33.944,down,sell,False,False,buy,True
2026-08-11 19:56:28.401975,81,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,buy,3,10.724,up,buy,True,True,buy,True
2026-08-11 19:56:42.052536,81,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,sell,3,13.352,up,buy,True,False,buy,False
2026-08-11 19:56:56.871063,81,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,sell,3,14.507,down,sell,False,True,hold,False
2026-08-11 19:57:10.636934,81,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,buy,5,13.475,flat,hold,True,False,hold,False
2026-08-11 19:57:17.954254,81,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,hold,3,7.008,down,sell,False,False,hold,True
2026-08-11 19:57:29.253026,81,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,sell,5,8.949,down,sell,True,True,sell,True
2026-08-11 19:57:38.999955,81,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,sell,5,9.451,flat,hold,True,False,hold,False
2026-08-11 19:57:51.665041,81,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,hold,5,12.348,flat,hold,False,True,buy,False
2026-08-11 19:58:02.186271,81,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,hold,5,10.169,up,buy,True,False,buy,False
2026-08-11 19:58:14.422807,81,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,hold,5,11.929,down,sell,False,False,buy,False
2026-08-11 19:58:27.438795,81,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,buy,5,12.71,up,buy,False,True,sell,False
2026-08-11 19:58:35.151814,81,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,hold,4,5.211,up,buy,False,False,hold,True
2026-08-11 19:58:46.722673,81,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,buy,2,11.301,flat,hold,False,False,sell,False
2026-08-11 19:58:59.768786,81,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,buy,3,12.754,up,buy,False,True,hold,False
2026-08-11 19:59:05.511276,81,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,hold,1,5.477,down,sell,True,False,sell,False
2026-08-11 19:59:15.675967,81,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,sell,5,9.869,down,sell,False,True,buy,False
2026-08-11 19:59:23.482416,81,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,sell,4,7.522,up,buy,False,False,sell,True
2026-08-11 19:59:27.756552,81,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,hold,3,3.972,flat,hold,True,True,hold,True
2026-08-11 19:59:34.707609,81,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,4,6.7,down,sell,True,True,sell,True
2026-08-12 01:53:13.073106,71,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,hold,3,26.951,down,sell,False,False,buy,False
2026-08-12 01:53:26.599682,71,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,sell,2,13.15,up,buy,True,False,buy,False
2026-08-12 01:53:48.703619,71,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,buy,4,21.832,up,buy,True,True,buy,True
2026-08-12 01:54:06.180358,71,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,buy,3,17.159,down,sell,False,False,hold,False
2026-08-12 01:54:15.821963,71,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,hold,5,9.344,flat,hold,True,True,hold,True
2026-08-12 01:54:28.438821,71,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,buy,2,12.326,down,sell,False,False,hold,False
2026-08-12 01:54:35.619539,71,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,buy,5,6.933,down,sell,True,False,sell,False
2026-08-12 01:54:42.757040,71,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,sell,5,6.841,flat,hold,True,False,hold,False
2026-08-12 01:55:00.383441,71,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,hold,3,17.259,flat,hold,False,True,buy,False
2026-08-12 01:55:00.595949,71,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,hold,3,17.487,flat,hold,False,True,buy,False
2026-08-12 01:55:09.064283,71,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,sell,5,8.179,up,buy,True,False,buy,False
2026-08-12 01:55:14.537301,71,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,hold,5,5.18,down,sell,False,False,buy,False
2026-08-12 01:55:28.542623,71,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,hold,5,13.725,up,buy,False,False,sell,False
2026-08-12 01:55:34.190645,71,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,sell,4,5.383,up,buy,False,False,hold,False
2026-08-12 01:55:45.057655,71,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,sell,3,10.534,flat,hold,False,False,sell,True
2026-08-12 01:55:54.639665,71,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,5,9.293,up,buy,False,False,hold,True
2026-08-12 01:56:02.299071,71,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,sell,5,7.381,down,sell,True,True,sell,True
2026-08-12 01:56:08.337516,71,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,buy,5,5.762,down,sell,False,False,buy,True
2026-08-12 01:56:18.979752,71,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,hold,2,10.362,up,buy,False,False,sell,False
2026-08-12 01:56:42.958524,71,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,buy,3,23.674,flat,hold,True,False,hold,False
2026-08-12 01:57:02.132075,71,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,4,18.858,down,sell,True,True,sell,True
2026-08-12 09:56:56.253972,110,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,buy,3,62.461,down,sell,False,False,buy,True
2026-08-12 09:57:28.778129,110,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,hold,3,31.862,up,buy,True,False,buy,False
2026-08-12 09:58:15.897587,110,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,buy,3,46.648,up,buy,True,True,buy,True
2026-08-12 09:59:59.978374,110,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,hold,3,103.523,down,sell,False,False,hold,True
2026-08-12 10:00:17.108121,110,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,hold,4,16.309,flat,hold,True,True,hold,True
2026-08-12 10:00:51.089415,110,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,hold,4,33.35,down,sell,False,False,hold,True
2026-08-12 10:01:04.554740,110,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,sell,3,12.772,down,sell,True,True,sell,True
2026-08-12 10:01:15.049356,110,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,hold,4,9.8,flat,hold,True,True,hold,True
2026-08-12 10:02:10.278482,110,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,buy,2,54.798,flat,hold,False,False,buy,True
2026-08-12 10:02:20.168431,110,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,hold,3,9.427,up,buy,True,False,buy,False
2026-08-12 10:04:19.837487,110,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,buy,4,119.218,down,sell,False,False,buy,True
2026-08-12 10:04:29.022627,110,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,sell,3,8.728,up,buy,False,False,sell,True
2026-08-12 10:04:46.726668,110,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,hold,3,17.245,up,buy,False,False,hold,True
2026-08-12 10:05:13.484427,110,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,sell,3,26.273,flat,hold,False,False,sell,True
2026-08-12 10:05:28.821295,110,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,3,14.884,up,buy,False,False,hold,True
2026-08-12 10:05:39.509629,110,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,sell,4,10.24,down,sell,True,True,sell,True
2026-08-12 10:05:56.564060,110,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,hold,3,16.659,down,sell,False,False,buy,False
2026-08-12 10:06:11.371265,110,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,hold,3,14.408,up,buy,False,False,sell,False
2026-08-12 10:06:27.752823,110,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,hold,4,15.943,flat,hold,True,True,hold,True
