timestamp_utc,participant_id,group,scenario_id,trial_index,condition,signal_shown,confidence_shown,decision,confidence_rating,response_time_seconds,group_sess,session_status,is_complete,aligned,confidence_rating_norm,calibration_error,log_rt
2026-08-10 16:36:53.913818,21,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,3,5.332,group_1,completed,True,1,0.6666666666666666,0.058766666666666634,1.6737264023164622
2026-08-11 10:00:48.493429,56,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,2,78.983,group_2,completed,True,1,0.3333333333333333,0.5698666666666667,4.369232639436941
2026-08-11 10:01:48.971838,56,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,3,59.509,group_2,completed,True,1,0.6666666666666666,0.21596666666666664,4.08612756161707
2026-08-11 10:02:07.192636,56,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,17.713,group_2,completed,True,1,0.6666666666666666,0.2550666666666666,2.8742988332704598
2026-08-11 10:02:29.373225,56,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,buy,4,21.307,group_2,completed,True,0,1.0,0.39580000000000004,3.0590356572232293
2026-08-11 10:02:43.429674,56,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,3,13.605,group_2,completed,True,1,0.6666666666666666,0.2624666666666666,2.6104373722352094
2026-08-11 10:03:34.859607,56,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,3,50.977,group_2,completed,True,1,0.6666666666666666,0.03413333333333335,3.9313745506099274
2026-08-11 10:03:47.049983,56,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,hold,3,11.098,group_2,completed,True,0,0.6666666666666666,0.31376666666666664,2.40676491190371
2026-08-11 10:04:07.559360,56,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,2,20.092,group_2,completed,True,1,0.3333333333333333,0.09076666666666666,3.0003217258877983
2026-08-11 10:04:19.937439,56,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,5,11.917,group_2,completed,True,1,1.3333333333333333,0.4527333333333332,2.477965952108669
2026-08-11 10:04:51.549600,56,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,31.126,group_2,completed,True,1,0.6666666666666666,0.058766666666666634,3.438043482782818
2026-08-11 10:05:12.450820,56,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,4,20.445,group_2,completed,True,1,1.0,0.18200000000000005,3.017738353816606
2026-08-11 10:05:20.816019,56,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,2,6.768,group_2,completed,True,1,0.3333333333333333,0.0999666666666667,1.912205622303922
2026-08-11 10:05:26.980334,56,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,buy,3,5.759,group_2,completed,True,1,0.6666666666666666,0.09486666666666665,1.7507638485245354
2026-08-11 10:05:38.244682,56,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,hold,2,10.781,group_2,completed,True,1,0.3333333333333333,0.018966666666666687,2.3777853255569807
2026-08-11 10:05:45.272558,56,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,hold,5,6.337,group_2,completed,True,1,1.3333333333333333,0.44513333333333327,1.84640547034138
2026-08-11 10:05:56.013727,56,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,5,10.253,group_2,completed,True,1,1.3333333333333333,0.5226333333333333,2.3275703456879544
2026-08-11 10:06:02.306025,56,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,2,5.849,group_2,completed,True,1,0.3333333333333333,0.12596666666666667,1.7662707064608887
2026-08-11 10:06:15.326549,56,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,hold,3,12.484,group_2,completed,True,1,0.6666666666666666,0.11893333333333334,2.524447824408533
2026-08-11 10:06:26.417327,56,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,hold,2,10.421,group_2,completed,True,0,0.3333333333333333,0.05076666666666668,2.3438230010102905
2026-08-11 10:06:34.112613,56,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,hold,2,7.268,group_2,completed,True,0,0.3333333333333333,0.04636666666666667,1.9834811505339247
2026-08-11 11:24:32.646041,61,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,hold,3,35.956,group_2,completed,True,0,0.6666666666666666,0.23653333333333337,3.582295968711153
2026-08-11 11:24:47.609350,61,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,3,14.241,group_2,completed,True,1,0.6666666666666666,0.21596666666666664,2.656125128237291
2026-08-11 11:25:00.001482,61,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,11.714,group_2,completed,True,1,0.6666666666666666,0.2550666666666666,2.4607847076675906
2026-08-11 11:25:19.913773,61,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,buy,4,19.173,group_2,completed,True,0,1.0,0.39580000000000004,2.9535030393362542
2026-08-11 11:25:33.318579,61,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,buy,5,12.98,group_2,completed,True,0,1.3333333333333333,0.9291333333333333,2.563409711275944
2026-08-11 11:25:47.744351,61,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,2,14.026,group_2,completed,True,1,0.3333333333333333,0.36746666666666666,2.6409127501147185
2026-08-11 11:25:54.330588,61,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,sell,1,6.185,group_2,completed,True,0,0.0,0.3529,1.8221270058444512
2026-08-11 11:26:03.338697,61,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,buy,4,8.532,group_2,completed,True,0,1.0,0.5759000000000001,2.143823800609104
2026-08-11 11:26:11.749038,61,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,3,7.945,group_2,completed,True,1,0.6666666666666666,0.21393333333333342,2.072542799988679
2026-08-11 11:26:17.460388,61,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,4,5.248,group_2,completed,True,1,1.0,0.3921,1.657847051641788
2026-08-11 11:26:27.048882,61,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,4,9.169,group_2,completed,True,1,1.0,0.18200000000000005,2.215828229067764
2026-08-11 11:26:32.828927,61,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,4,5.337,group_2,completed,True,1,1.0,0.5667,1.6746636973518076
2026-08-11 11:26:41.455576,61,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,sell,2,8.18,group_2,completed,True,0,0.3333333333333333,0.23846666666666666,2.1016921506146558
2026-08-11 11:26:46.710539,61,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,sell,4,4.825,group_2,completed,True,0,1.0,0.6476999999999999,1.5738107347909494
2026-08-11 11:26:54.150451,61,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,buy,5,7.021,group_2,completed,True,0,1.3333333333333333,0.44513333333333327,1.9489056580351118
2026-08-11 11:27:00.168541,61,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,4,5.605,group_2,completed,True,1,1.0,0.18930000000000002,1.7236590565241232
2026-08-11 11:27:05.666659,61,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,2,5.003,group_2,completed,True,1,0.3333333333333333,0.12596666666666667,1.610037732506068
2026-08-11 11:27:12.983039,61,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,4,6.893,group_2,completed,True,0,1.0,0.21440000000000003,1.9305064039035147
2026-08-11 11:27:21.883538,61,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,hold,4,8.497,group_2,completed,True,0,1.0,0.6159,2.139713160021404
2026-08-11 11:27:27.790743,61,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,hold,2,5.476,group_2,completed,True,0,0.3333333333333333,0.04636666666666667,1.7003749074262025
2026-08-11 13:33:40.041541,10,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,hold,5,49.362,group_2,completed,True,0,1.3333333333333333,0.43013333333333326,3.899180897414848
2026-08-11 13:34:14.470352,10,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,3,33.924,group_2,completed,True,1,0.6666666666666666,0.21596666666666664,3.5241227284994534
2026-08-11 13:34:33.947083,10,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,sell,5,18.893,group_2,completed,True,0,1.3333333333333333,0.9217333333333333,2.938791483091181
2026-08-11 13:34:45.286559,10,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,hold,3,10.284,group_2,completed,True,0,0.6666666666666666,0.06246666666666667,2.330589289403643
2026-08-11 13:35:12.530021,10,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,sell,5,26.758,group_2,completed,True,0,1.3333333333333333,0.9291333333333333,3.2868334940514274
2026-08-11 13:35:35.171077,10,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,3,22.237,group_2,completed,True,1,0.6666666666666666,0.03413333333333335,3.101757568197295
2026-08-11 13:35:45.822008,10,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,hold,3,10.054,group_2,completed,True,0,0.6666666666666666,0.31376666666666664,2.3079705652703835
2026-08-11 13:36:18.173460,10,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,3,31.746,group_2,completed,True,1,0.6666666666666666,0.24256666666666665,3.4577667331500495
2026-08-11 13:36:26.123961,10,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,buy,5,7.589,group_2,completed,True,0,1.3333333333333333,0.4527333333333332,2.0266998304217756
2026-08-11 13:37:03.773986,10,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,buy,3,37.178,group_2,completed,True,0,0.6666666666666666,0.058766666666666634,3.615717188484952
2026-08-11 13:37:12.109717,10,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,7.952,group_2,completed,True,1,0.6666666666666666,0.15133333333333332,2.073423469354273
2026-08-11 13:37:20.360013,10,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,hold,3,7.665,group_2,completed,True,0,0.6666666666666666,0.2333666666666666,2.0366645123237777
2026-08-11 13:37:37.925307,10,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,sell,3,17.203,group_2,completed,True,0,0.6666666666666666,0.09486666666666665,2.845083787214902
2026-08-11 13:37:43.917110,10,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,hold,3,5.656,group_2,completed,True,1,0.6666666666666666,0.3143666666666666,1.7327169285942716
2026-08-11 13:37:49.658337,10,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,sell,3,5.149,group_2,completed,True,0,0.6666666666666666,0.22153333333333336,1.6388025210640043
2026-08-11 13:38:45.603006,10,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,buy,3,55.559,group_2,completed,True,0,0.6666666666666666,0.14403333333333335,4.017445519164052
2026-08-11 13:38:52.209515,10,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,hold,3,6.21,group_2,completed,True,0,0.6666666666666666,0.20736666666666664,1.8261608959453874
2026-08-11 13:38:59.387026,10,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,5,6.002,group_2,completed,True,0,1.3333333333333333,0.5477333333333333,1.7920927470181753
2026-08-11 13:39:09.070421,10,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,hold,4,9.306,group_2,completed,True,0,1.0,0.6159,2.230659353422457
2026-08-11 13:39:17.191908,10,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,hold,4,7.688,group_2,completed,True,0,1.0,0.6203000000000001,2.0396606716679915
2026-08-11 13:54:46.633135,59,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,hold,1,51.179,group_1,completed,True,0,0.0,0.818,3.9353292916583804
2026-08-11 13:55:01.129785,59,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,hold,1,14.133,group_1,completed,True,0,0.0,0.4333,2.6485124883860136
2026-08-11 13:55:08.875310,59,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,hold,3,7.354,group_1,completed,True,0,0.6666666666666666,0.09486666666666665,1.9952443828790802
2026-08-11 13:55:20.158128,59,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,sell,3,10.842,group_1,completed,True,0,0.6666666666666666,0.3143666666666666,2.3834274808381464
2026-08-11 13:55:25.125017,59,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,hold,3,4.616,group_1,completed,True,1,0.6666666666666666,0.22153333333333336,1.5295285292057983
2026-08-11 13:55:47.636123,59,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,hold,1,21.98,group_1,completed,True,1,0.0,0.8107,3.090132948975475
2026-08-11 13:56:34.213719,59,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,buy,1,46.179,group_1,completed,True,0,0.0,0.4593,3.832525149296047
2026-08-11 13:56:53.232218,59,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,sell,3,18.596,group_1,completed,True,0,0.6666666666666666,0.11893333333333334,2.922946503828338
2026-08-11 13:57:05.359429,59,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,hold,3,11.751,group_1,completed,True,0,0.6666666666666666,0.28256666666666663,2.463938343351804
2026-08-11 13:57:15.014146,59,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,sell,3,9.27,group_1,completed,True,0,0.6666666666666666,0.28696666666666665,2.2267833795777636
2026-08-11 13:57:44.905018,59,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,hold,1,29.463,group_1,completed,True,0,0.0,0.9032,3.383135238843747
2026-08-11 13:57:55.426970,59,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,hold,3,10.152,group_1,completed,True,0,0.6666666666666666,0.21596666666666664,2.3176707304120865
2026-08-11 13:58:03.517495,59,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,sell,1,7.738,group_1,completed,True,0,0.0,0.4116,2.0461432562783215
2026-08-11 13:58:13.853926,59,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,hold,1,9.96,group_1,completed,True,0,0.0,0.6042,2.298577071596507
2026-08-11 13:58:23.086733,59,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,1,8.845,group_1,completed,True,1,0.0,0.4042,2.1798523276117487
2026-08-11 13:58:29.011126,59,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,hold,3,5.458,group_1,completed,True,0,0.6666666666666666,0.03413333333333335,1.6970824222861467
2026-08-11 13:58:39.083263,59,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,sell,3,9.69,group_1,completed,True,0,0.6666666666666666,0.31376666666666664,2.2710944259026746
2026-08-11 13:58:45.891948,59,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,sell,1,6.459,group_1,completed,True,1,0.0,0.4241,1.8654745070503356
2026-08-11 13:58:53.518355,59,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,hold,1,7.25,group_1,completed,True,1,0.0,0.8806,1.9810014688665833
2026-08-11 13:59:02.322241,59,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,hold,1,8.345,group_1,completed,True,0,0.0,0.6079,2.1216625571137984
2026-08-11 14:13:52.907454,68,group_1,2022-09-06 11:45:00-04:00,0,explained,up,0.818,hold,3,83.174,group_1,completed,True,0,0.6666666666666666,0.15133333333333332,4.420934798988863
2026-08-11 14:14:00.164155,68,group_1,2022-11-07 13:25:00-05:00,1,explained,up,0.4333,hold,3,6.816,group_1,completed,True,0,0.6666666666666666,0.2333666666666666,1.9192727895270145
2026-08-11 14:14:05.023595,68,group_1,2023-03-20 09:30:00-04:00,2,explained,up,0.5718,sell,3,4.319,group_1,completed,True,0,0.6666666666666666,0.09486666666666665,1.463023893978564
2026-08-11 14:14:09.496866,68,group_1,2023-10-20 14:40:00-04:00,3,explained,flat,0.3523,sell,3,4.098,group_1,completed,True,0,0.6666666666666666,0.3143666666666666,1.410499049816708
2026-08-11 14:14:14.136924,68,group_1,2023-12-26 13:45:00-05:00,4,explained,flat,0.8882,buy,3,4.241,group_1,completed,True,0,0.6666666666666666,0.22153333333333336,1.4447990904924535
2026-08-11 14:14:22.171506,68,group_1,2024-07-08 11:20:00-04:00,5,explained,flat,0.8107,buy,3,7.665,group_1,completed,True,0,0.6666666666666666,0.14403333333333335,2.0366645123237777
2026-08-11 14:14:26.904882,68,group_1,2025-03-28 12:45:00-04:00,6,explained,down,0.4593,sell,3,4.304,group_1,completed,True,1,0.6666666666666666,0.20736666666666664,1.4595448228594834
2026-08-11 14:14:32.313448,68,group_1,2025-07-18 10:35:00-04:00,7,explained,flat,0.7856,sell,3,5.033,group_1,completed,True,0,0.6666666666666666,0.11893333333333334,1.616016227794223
2026-08-11 14:14:36.946646,68,group_1,2025-12-18 13:05:00-05:00,8,explained,up,0.3841,hold,3,4.252,group_1,completed,True,0,0.6666666666666666,0.28256666666666663,1.4473894604797015
2026-08-11 14:14:42.880229,68,group_1,2026-02-17 13:05:00-05:00,9,explained,up,0.3797,hold,3,5.445,group_1,completed,True,0,0.6666666666666666,0.28696666666666665,1.694697756384924
2026-08-11 14:14:49.108668,68,group_1,2022-09-27 11:00:00-04:00,10,unexplained,up,0.9032,sell,3,5.647,group_1,completed,True,0,0.6666666666666666,0.23653333333333337,1.7311244306906997
2026-08-11 14:14:54.282400,68,group_1,2022-11-14 12:55:00-05:00,11,unexplained,down,0.4507,hold,3,4.727,group_1,completed,True,0,0.6666666666666666,0.21596666666666664,1.5532907518110994
2026-08-11 14:15:05.514026,68,group_1,2023-04-20 09:50:00-04:00,12,unexplained,flat,0.4116,sell,3,10.686,group_1,completed,True,0,0.6666666666666666,0.2550666666666666,2.3689344735355795
2026-08-11 14:15:30.260269,68,group_1,2023-12-01 14:55:00-05:00,13,unexplained,down,0.6042,hold,3,24.328,group_1,completed,True,0,0.6666666666666666,0.06246666666666667,3.1916279503750635
2026-08-11 14:15:38.072286,68,group_1,2024-04-26 11:30:00-04:00,14,unexplained,flat,0.4042,hold,3,7.375,group_1,completed,True,1,0.6666666666666666,0.2624666666666666,1.9980959022258835
2026-08-11 14:15:43.431048,68,group_1,2024-09-26 09:40:00-04:00,15,unexplained,down,0.7008,hold,3,4.894,group_1,completed,True,0,0.6666666666666666,0.03413333333333335,1.58800996502048
2026-08-11 14:15:51.977659,68,group_1,2025-05-21 14:40:00-04:00,16,unexplained,up,0.3529,sell,3,8.173,group_1,completed,True,0,0.6666666666666666,0.31376666666666664,2.1008360385339926
2026-08-11 14:15:56.877783,68,group_1,2025-12-12 11:50:00-05:00,17,unexplained,down,0.4241,sell,3,4.449,group_1,completed,True,1,0.6666666666666666,0.24256666666666665,1.4926793518239048
2026-08-11 14:16:02.774939,68,group_1,2025-12-22 11:45:00-05:00,18,unexplained,flat,0.8806,sell,3,5.487,group_1,completed,True,0,0.6666666666666666,0.21393333333333342,1.7023816580768383
2026-08-11 14:16:08.623797,68,group_1,2026-06-24 14:40:00-04:00,19,unexplained,down,0.6079,sell,3,5.466,group_1,completed,True,1,0.6666666666666666,0.058766666666666634,1.6985470875058764
2026-08-11 14:45:17.302821,73,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,3,35.418,group_2,completed,True,1,0.6666666666666666,0.23653333333333337,3.5672201654866074
2026-08-11 14:45:53.534235,73,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,hold,3,35.813,group_2,completed,True,0,0.6666666666666666,0.21596666666666664,3.578310955983081
2026-08-11 14:46:08.313954,73,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,sell,3,14.364,group_2,completed,True,0,0.6666666666666666,0.2550666666666666,2.6647250763638364
2026-08-11 14:46:21.103043,73,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,buy,3,12.165,group_2,completed,True,0,0.6666666666666666,0.06246666666666667,2.498562976235486
2026-08-11 14:46:26.308700,73,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,buy,3,4.805,group_2,completed,True,0,0.6666666666666666,0.2624666666666666,1.5696570424222558
2026-08-11 14:46:30.360226,73,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,buy,3,3.667,group_2,completed,True,0,0.6666666666666666,0.03413333333333335,1.2993738890891888
2026-08-11 14:46:34.833111,73,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,sell,3,4.002,group_2,completed,True,0,0.6666666666666666,0.31376666666666664,1.3867942361615415
2026-08-11 14:46:39.804607,73,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,3,4.592,group_2,completed,True,1,0.6666666666666666,0.24256666666666665,1.5243156590172653
2026-08-11 14:46:44.432956,73,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,buy,3,4.164,group_2,completed,True,0,0.6666666666666666,0.21393333333333342,1.4264761507527224
2026-08-11 14:46:50.571085,73,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,buy,3,5.655,group_2,completed,True,0,0.6666666666666666,0.058766666666666634,1.732540109568084
2026-08-11 14:47:03.385959,73,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,12.407,group_2,completed,True,1,0.6666666666666666,0.15133333333333332,2.5182608294607345
2026-08-11 14:47:15.538967,73,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,sell,3,11.777,group_2,completed,True,0,0.6666666666666666,0.2333666666666666,2.4661484768594115
2026-08-11 14:47:21.209167,73,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,sell,3,5.265,group_2,completed,True,0,0.6666666666666666,0.09486666666666665,1.6610811455859387
2026-08-11 14:47:25.521699,73,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,hold,3,3.912,group_2,completed,True,1,0.6666666666666666,0.3143666666666666,1.3640487521725708
2026-08-11 14:47:31.871450,73,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,buy,3,5.913,group_2,completed,True,0,0.6666666666666666,0.22153333333333336,1.7771533168386928
2026-08-11 14:47:41.156603,73,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,3,8.87,group_2,completed,True,1,0.6666666666666666,0.14403333333333335,2.182674796321488
2026-08-11 14:47:47.572820,73,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,3,6.017,group_2,completed,True,1,0.6666666666666666,0.20736666666666664,1.7945887962382148
2026-08-11 14:48:08.588698,73,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,hold,3,20.574,group_2,completed,True,1,0.6666666666666666,0.11893333333333334,3.0240281427088385
2026-08-11 14:48:22.015154,73,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,hold,3,13.024,group_2,completed,True,0,0.6666666666666666,0.28256666666666663,2.5667938092601843
2026-08-11 14:48:29.965484,73,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,buy,3,7.582,group_2,completed,True,1,0.6666666666666666,0.28696666666666665,2.025777017094143
2026-08-11 15:03:11.779430,87,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,5,23.346,group_2,completed,True,1,1.3333333333333333,0.43013333333333326,3.1504256632304717
2026-08-11 15:03:26.167916,87,group_2,2022-11-14 12:55:00-05:00,1,explained,down,0.4507,sell,3,13.888,group_2,completed,True,1,0.6666666666666666,0.21596666666666664,2.6310251579179944
2026-08-11 15:03:37.653175,87,group_2,2023-04-20 09:50:00-04:00,2,explained,flat,0.4116,hold,3,11.061,group_2,completed,True,1,0.6666666666666666,0.2550666666666666,2.403425407920117
2026-08-11 15:04:00.362821,87,group_2,2023-12-01 14:55:00-05:00,3,explained,down,0.6042,sell,5,22.316,group_2,completed,True,1,1.3333333333333333,0.7291333333333333,3.1053039099832818
2026-08-11 15:04:09.697637,87,group_2,2024-04-26 11:30:00-04:00,4,explained,flat,0.4042,hold,4,8.767,group_2,completed,True,1,1.0,0.5958,2.1709946726064486
2026-08-11 15:04:17.840816,87,group_2,2024-09-26 09:40:00-04:00,5,explained,down,0.7008,sell,3,7.754,group_2,completed,True,1,0.6666666666666666,0.03413333333333335,2.0482088392487374
2026-08-11 15:04:26.160124,87,group_2,2025-05-21 14:40:00-04:00,6,explained,up,0.3529,buy,3,7.731,group_2,completed,True,1,0.6666666666666666,0.31376666666666664,2.0452382203383377
2026-08-11 15:05:08.022276,87,group_2,2025-12-12 11:50:00-05:00,7,explained,down,0.4241,sell,4,41.433,group_2,completed,True,1,1.0,0.5759000000000001,3.724077664763901
2026-08-11 15:05:15.474017,87,group_2,2025-12-22 11:45:00-05:00,8,explained,flat,0.8806,hold,3,6.748,group_2,completed,True,1,0.6666666666666666,0.21393333333333342,1.909246164683722
2026-08-11 15:05:22.985257,87,group_2,2026-06-24 14:40:00-04:00,9,explained,down,0.6079,sell,3,7.08,group_2,completed,True,1,0.6666666666666666,0.058766666666666634,1.9572739077056285
2026-08-11 15:05:30.600793,87,group_2,2022-09-06 11:45:00-04:00,10,unexplained,up,0.818,buy,3,7.031,group_2,completed,True,1,0.6666666666666666,0.15133333333333332,1.9503289432170243
2026-08-11 15:05:55.237063,87,group_2,2022-11-07 13:25:00-05:00,11,unexplained,up,0.4333,buy,3,24.23,group_2,completed,True,1,0.6666666666666666,0.2333666666666666,3.1875915348284343
2026-08-11 15:06:07.512593,87,group_2,2023-03-20 09:30:00-04:00,12,unexplained,up,0.5718,buy,4,11.8,group_2,completed,True,1,1.0,0.4282,2.468099531471619
2026-08-11 15:06:15.916756,87,group_2,2023-10-20 14:40:00-04:00,13,unexplained,flat,0.3523,sell,3,7.943,group_2,completed,True,0,0.6666666666666666,0.3143666666666666,2.072291037650995
2026-08-11 15:07:00.953044,87,group_2,2023-12-26 13:45:00-05:00,14,unexplained,flat,0.8882,hold,3,44.585,group_2,completed,True,1,0.6666666666666666,0.22153333333333336,3.797397479586843
2026-08-11 15:07:06.019592,87,group_2,2024-07-08 11:20:00-04:00,15,unexplained,flat,0.8107,hold,3,4.691,group_2,completed,True,1,0.6666666666666666,0.14403333333333335,1.545645779346321
2026-08-11 15:07:13.107238,87,group_2,2025-03-28 12:45:00-04:00,16,unexplained,down,0.4593,sell,5,6.72,group_2,completed,True,1,1.3333333333333333,0.8740333333333332,1.9050881545350582
2026-08-11 15:07:23.834902,87,group_2,2025-07-18 10:35:00-04:00,17,unexplained,flat,0.7856,sell,3,10.333,group_2,completed,True,0,0.6666666666666666,0.11893333333333334,2.335342657232218
2026-08-11 15:08:09.420636,87,group_2,2025-12-18 13:05:00-05:00,18,unexplained,up,0.3841,buy,3,45.16,group_2,completed,True,1,0.6666666666666666,0.28256666666666663,3.810211739281461
2026-08-11 15:08:17.772137,87,group_2,2026-02-17 13:05:00-05:00,19,unexplained,up,0.3797,buy,4,7.955,group_2,completed,True,1,1.0,0.6203000000000001,2.0738006617897504
2026-08-11 15:32:41.920889,34,group_2,2022-09-27 11:00:00-04:00,0,explained,up,0.9032,buy,3,23.699,group_2,completed,True,1,0.6666666666666666,0.23653333333333337,3.165432853158063
